id,name,description,audience_size,type,source,partner,path
6003011372219,Apus,,6084020,interests,,,Interests/Additional interests/Apus
6004181094095,Jin,,80880,interests,,,Interests/Additional interests/Jin
6003607350618,NextEra Energy,,12360,interests,,,Interests/Additional interests/NextEra Energy
6003403801777,AIB,,58400,interests,,,Interests/Additional interests/AIB
1741129489449160,rudedog,,868470,interests,,,Interests/Additional interests/rudedog
6004124211809,Disk partitioning,,992330,interests,,,Interests/Additional interests/Disk partitioning
6003171184702,Bhuj,,343330,interests,,,Interests/Additional interests/Bhuj
6003330157832,Sad,,1130360,interests,,,Interests/Additional interests/Sad
6003903057066,ERTU,,111780,interests,,,Interests/Additional interests/ERTU
490355281033835,FST,,2369,work_positions,,,Demographics/Work/Job Titles/FST
887447004655185,Anupama Parameswaran,,1555920,interests,,,Interests/Additional interests/Anupama Parameswaran
6003369289775,Kim Possible,,1963440,interests,,,Interests/Additional interests/Kim Possible
6003472043663,Weather,,42991760,interests,,,Interests/Additional interests/Weather
6003526530094,Liberal People's Party (Sweden),,5270,interests,,,Interests/Additional interests/Liberal People's Party (Sweden)
6003283116810,PSW,,11390,interests,,,Interests/Additional interests/PSW
6003141631026,Girl,,155085450,interests,,,Interests/Additional interests/Girl
6002868278822,Chili pepper,,26486840,interests,,,Interests/Additional interests/Chili pepper
6003114730134,PSU,,41040,interests,,,Interests/Additional interests/PSU
6003144605561,Lake Eola Park,,53540,interests,,,Interests/Additional interests/Lake Eola Park
6003954189466,AciL TıP Teknisyeniyiz!...,,2500,interests,,,Interests/Additional interests/AciL TıP Teknisyeniyiz!...
6003438562225,ONE,,2801110,interests,,,Interests/Additional interests/ONE
6003428199512,KlassikAkzente,,21180,interests,,,Interests/Additional interests/KlassikAkzente
6003335927256,Harry Potter and the Prisoner of Azkaban,,1134613,interests,,,Interests/Additional interests/Harry Potter and the Prisoner of Azkaban
61939193141,Ann Taylor,,7208,work_employers,,,Demographics/Work/Employers/Ann Taylor
6003401774747,Etyek,,11800,interests,,,Interests/Additional interests/Etyek
6005301051000,Latin script,,8446960,interests,,,Interests/Additional interests/Latin script
6003174455414,Anouk (singer),,1035680,interests,,,Interests/Additional interests/Anouk (singer)
6006955556589,gad elmaleh officiel,,4016560,interests,,,Interests/Additional interests/gad elmaleh officiel
6002960365920,American University of Beirut,,1365741,interests,,,Interests/Additional interests/American University of Beirut
6003401830147,Fishing gaff,,6232,interests,,,Interests/Additional interests/Fishing gaff
108207459199768,Bajaj Auto (Bajaj),,21058,work_employers,,,Demographics/Work/Employers/Bajaj Auto (Bajaj)
6003375156051,VCC,,8070,interests,,,Interests/Additional interests/VCC
316502041853635,Fshare.vn,,624350,interests,,,Interests/Additional interests/Fshare.vn
6003375598477,Enoteca,,2568600,interests,,,Interests/Additional interests/Enoteca
6004165977624,Evmanya,,222710,interests,,,Interests/Additional interests/Evmanya
6003326922454,Naujoji Akmenė,,6490,interests,,,Interests/Additional interests/Naujoji Akmenė
6003012609797,Errenteria,,143370,interests,,,Interests/Additional interests/Errenteria
6003054198985,ahly egypt,,385360,interests,,,Interests/Additional interests/ahly egypt
6003288001941,"Bixby Knolls, Long Beach, California",,3640,interests,,,"Interests/Additional interests/Bixby Knolls, Long Beach, California"
6005060777126,Backyard,,5340250,interests,,,Interests/Additional interests/Backyard
6003485519057,erlebnis,,1281,interests,,,Interests/Additional interests/erlebnis
6003121814382,Benchmark (computing),,1030270,interests,,,Interests/Additional interests/Benchmark (computing)
6004036983009,ZTE,,9437180,interests,,,Interests/Additional interests/ZTE
6003116290826,Espresso,,18971260,interests,,,Interests/Additional interests/Espresso
6003154504036,Bat Ayin,,1600,interests,,,Interests/Additional interests/Bat Ayin
6003102797840,Abuelita,,497330,interests,,,Interests/Additional interests/Abuelita
95386054163,RCBC Savings Bank,,2289,work_employers,,,Demographics/Work/Employers/RCBC Savings Bank
6016757923886,ثقافتنا أجمل ما فينا,,4030380,interests,,,Interests/Additional interests/ثقافتنا أجمل ما فينا
430330473658539,E.E. Roque Celestino Pires,,7775,education_schools,,,Demographics/Education/Schools/Universities/E.E. Roque Celestino Pires
6003358063437,Houseware eShoppe,,540,interests,,,Interests/Additional interests/Houseware eShoppe
6003020473529,Lebanese Armed Forces,,423270,interests,,,Interests/Additional interests/Lebanese Armed Forces
6003107615435,Bubble tea,,4724340,interests,,,Interests/Additional interests/Bubble tea
6003064777681,Unk,,77580,interests,,,Interests/Additional interests/Unk
6003144341584,Volkswagen,,68906070,interests,,,Interests/Additional interests/Volkswagen
466619163501263,Kobanî,,711080,interests,,,Interests/Additional interests/Kobanî
6003320050297,"Aberdeen, Washington",,22878490,interests,,,"Interests/Additional interests/Aberdeen, Washington"
6003426816575,Amco,,200440,interests,,,Interests/Additional interests/Amco
6003240913010,Au pair,,2084440,interests,,,Interests/Additional interests/Au pair
108893525808029,ATW,,3624,education_schools,,,Demographics/Education/Schools/Universities/ATW
6003253081567,JBW,,17360,interests,,,Interests/Additional interests/JBW
6003645451620,Up (2009 film),,9625260,interests,,,Interests/Additional interests/Up (2009 film)
6002961366120,Arlindo Cruz,,1526470,interests,,,Interests/Additional interests/Arlindo Cruz
6003135153208,"Calexico, California",,107910,interests,,,"Interests/Additional interests/Calexico, California"
6003539998663,Belgian rock,,6447490,interests,,,Interests/Additional interests/Belgian rock
6003081839597,KEEPERsport,,159570,interests,,,Interests/Additional interests/KEEPERsport
6012603492303,BBVA España,,101790,interests,,,Interests/Additional interests/BBVA España
6002969807568,Biblical inspiration,,4094910,interests,,,Interests/Additional interests/Biblical inspiration
6003401308147,Vincent Kompany,,2823200,interests,,,Interests/Additional interests/Vincent Kompany
6003966475666,Brown bear,,3261950,interests,,,Interests/Additional interests/Brown bear
6003432272540,Foundation (engineering),,10888490,interests,,,Interests/Additional interests/Foundation (engineering)
6022516396080,ffw,,167110,interests,,,Interests/Additional interests/ffw
405826129481376,Mimari Tasarım - Architectural Design,,3353,work_employers,,,Demographics/Work/Employers/Mimari Tasarım - Architectural Design
512812852163411,"NoT yeT woRkiNg !! iM stiLl stUdYinG !!hehe, im still youth",,3663,work_employers,,,"Demographics/Work/Employers/NoT yeT woRkiNg !! iM stiLl stUdYinG !!hehe, im still youth"
370287500292,"U.E. Fe y Alegría ""Madre Alberta Giménez""",,5464,education_schools,,,"Demographics/Education/Schools/Universities/U.E. Fe y Alegría ""Madre Alberta Giménez"""
205801502767577,GPI,,22400,education_schools,,,Demographics/Education/Schools/Universities/GPI
6002966335446,The American Lawyer,,17360,interests,,,Interests/Additional interests/The American Lawyer
6004054235348,Vibration,,8428380,interests,,,Interests/Additional interests/Vibration
120479701336286,FINAL VISUAL INSPECTOR (FVI),,2780,work_positions,,,Demographics/Work/Job Titles/FINAL VISUAL INSPECTOR (FVI)
6003797441575,AXE Brasil,,1175930,interests,,,Interests/Additional interests/AXE Brasil
6003421807512,Ermita,,568760,interests,,,Interests/Additional interests/Ermita
6003348666832,Illustration,,36309560,interests,,,Interests/Additional interests/Illustration
6002960125120,Kansai region,,3826120,interests,,,Interests/Additional interests/Kansai region
6003102809240,A Night at the Roxbury,,162080,interests,,,Interests/Additional interests/A Night at the Roxbury
264865300226374,bno rochd,,9208,education_schools,,,Demographics/Education/Schools/Universities/bno rochd
6003353706136,BPI Direct Savings Bank,,24650,interests,,,Interests/Additional interests/BPI Direct Savings Bank
6013878528226,Tanduay Rhum official,,250540,interests,,,Interests/Additional interests/Tanduay Rhum official
6002897047910,iPhoto,,2378690,interests,,,Interests/Additional interests/iPhoto
6003167145758,Province of Verbano-Cusio-Ossola,,112930,interests,,,Interests/Additional interests/Province of Verbano-Cusio-Ossola
108173379210853,Financial Adviser (Asesor financiero),,402261,work_positions,,,Demographics/Work/Job Titles/Financial Adviser (Asesor financiero)
6003647631838,Felipe Calderón,,976450,interests,,,Interests/Additional interests/Felipe Calderón
6002951419650,Leech,,2369260,interests,,,Interests/Additional interests/Leech
113200622028097,Qq.com,,3097,work_employers,,,Demographics/Work/Employers/Qq.com
1404062003146194,Faculdades Integradas de Itapetininga ( FKB ),,3304,education_schools,,,Demographics/Education/Schools/Universities/Faculdades Integradas de Itapetininga ( FKB )
6003022926356,Eurobank Ergasias,,233850,interests,,,Interests/Additional interests/Eurobank Ergasias
146644712013899,มหาวิทยาลัยราชภัฏราชนครินทร์ ฉะเชิงเทรา,,25361,education_schools,,,Demographics/Education/Schools/Universities/มหาวิทยาลัยราชภัฏราชนครินทร์ ฉะเชิงเทรา
6013925084211,Indiretas do bem,,6316460,interests,,,Interests/Additional interests/Indiretas do bem
6021417405699,1920-1929,Household > Year Home Built > 1920-1929,736800,home_type,Epsilon,Epsilon,Demographics/Home/Home Type/Year home built/1920-1929
6011640887037,ABA English: Online English Course,,1242280,interests,,,Interests/Additional interests/ABA English: Online English Course
6003379757181,Mouthwash,,6249010,interests,,,Interests/Additional interests/Mouthwash
6003970476096,BCS National Championship Game,,186410,interests,,,Interests/Additional interests/BCS National Championship Game
6003314214514,Roch Voisine,,166150,interests,,,Interests/Additional interests/Roch Voisine
6003107586932,AIESEC in Delhi IIT,,21870,interests,,,Interests/Additional interests/AIESEC in Delhi IIT
6003299372901,Sri,,2422480,interests,,,Interests/Additional interests/Sri
6005273805020,LiveATC.net,,168590,interests,,,Interests/Additional interests/LiveATC.net
6003306519460,RTV Euro AGD,,357730,interests,,,Interests/Additional interests/RTV Euro AGD
6003118952045,Amsa,,26120,interests,,,Interests/Additional interests/Amsa
6003404587764,Game Boy Advance SP,,47280,interests,,,Interests/Additional interests/Game Boy Advance SP
6003061563528,Begging,,3251330,interests,,,Interests/Additional interests/Begging
6003146607836,Audit,,5223490,interests,,,Interests/Additional interests/Audit
700789950032667,Aupee Karim,,165770,interests,,,Interests/Additional interests/Aupee Karim
6003278235599,Diagonal pliers,,104860,interests,,,Interests/Additional interests/Diagonal pliers
6003508464242,Raa Atoll,,30450,interests,,,Interests/Additional interests/Raa Atoll
111248318907726,Llnl,,6714,work_employers,,,Demographics/Work/Employers/Llnl
6003257905169,ESB Group,,93290,interests,,,Interests/Additional interests/ESB Group
153297144704620,Ankama,,5926,education_schools,,,Demographics/Education/Schools/Universities/Ankama
6003158301040,Benjamin Bratt,,239550,interests,,,Interests/Additional interests/Benjamin Bratt
112814538732526,PSHS-EVC,,3208,education_schools,,,Demographics/Education/Schools/Universities/PSHS-EVC
6003357489037,Little owl,,762770,interests,,,Interests/Additional interests/Little owl
561257220681412,TiÊn HọC lẮc *_- HậU họC bAy ^_^ ĐậP đÁ QUAY tAy <~>tU HàNh...,,2978,work_employers,,,Demographics/Work/Employers/TiÊn HọC lẮc *_- HậU họC bAy ^_^ ĐậP đÁ QUAY tAy <~>tU HàNh...
6003284852902,Anteater,,88230,interests,,,Interests/Additional interests/Anteater
6003287627941,Coat of arms,,10022360,interests,,,Interests/Additional interests/Coat of arms
6003388191912,Fox Life,,4387500,interests,,,Interests/Additional interests/Fox Life
6003541289094,QSR Magazine,,3800,interests,,,Interests/Additional interests/QSR Magazine
112517375430008,Gunfighter (As de la gâchette),,8857,work_positions,,,Demographics/Work/Job Titles/Gunfighter (As de la gâchette)
6003136031008,Segunda División,,6297940,interests,,,Interests/Additional interests/Segunda División
6003693121116,KGW,,305930,interests,,,Interests/Additional interests/KGW
6003030047255,Naval warfare,,2347890,interests,,,Interests/Additional interests/Naval warfare
6003401827677,Ajuda de Berço,,417720,interests,,,Interests/Additional interests/Ajuda de Berço
6003126383749,Single (music),,84828210,interests,,,Interests/Additional interests/Single (music)
6003526366694,London Welsh RFC,,10020,interests,,,Interests/Additional interests/London Welsh RFC
6003187692366,Cisco PIX,,11460,interests,,,Interests/Additional interests/Cisco PIX
6003228986898,Bewitched,,377740,interests,,,Interests/Additional interests/Bewitched
6003416635077,Faramarz Aslani,,431320,interests,,,Interests/Additional interests/Faramarz Aslani
6003184482902,Olive oil,,26181400,interests,,,Interests/Additional interests/Olive oil
6002929304459,Wizards of Waverly Place,,5068660,interests,,,Interests/Additional interests/Wizards of Waverly Place
10552287399,Esurance,,4078,work_employers,,,Demographics/Work/Employers/Esurance
6002979677320,Organ (anatomy),,94910390,interests,,,Interests/Additional interests/Organ (anatomy)
6003251382286,Mahnaz Afshar,,452770,interests,,,Interests/Additional interests/Mahnaz Afshar
160590693973319,Acs International,,17630,education_schools,,,Demographics/Education/Schools/Universities/Acs International
6003292179725,Ottoman frigate Ertuğrul,,910,interests,,,Interests/Additional interests/Ottoman frigate Ertuğrul
6003188922105,Retinal,,673070,interests,,,Interests/Additional interests/Retinal
6013236287643,Namshi  نمشي للتسوق أونلاين,,1190950,interests,,,Interests/Additional interests/Namshi  نمشي للتسوق أونلاين
201329739893724,Faetec - Marechal Hermes,,6826,education_schools,,,Demographics/Education/Schools/Universities/Faetec - Marechal Hermes
218152644884277,FAQUI - FACULDADE QUIRINÓPOLIS,,3243,education_schools,,,Demographics/Education/Schools/Universities/FAQUI - FACULDADE QUIRINÓPOLIS
6003132642124,Checkmat,,140340,interests,,,Interests/Additional interests/Checkmat
6016154460361,ثقافـة أونلاين,,6688650,interests,,,Interests/Additional interests/ثقافـة أونلاين
6003164749008,FIU Business,,30990,interests,,,Interests/Additional interests/FIU Business
115893248437555,Lille Catholic University (FUPL),,26693,education_schools,,,Demographics/Education/Schools/Universities/Lille Catholic University (FUPL)
368188218595,FHM Philippines,,3680,work_employers,,,Demographics/Work/Employers/FHM Philippines
6003002453582,Animal euthanasia,,1052130,interests,,,Interests/Additional interests/Animal euthanasia
224352167577469,Rimac Seguros,,9386,work_employers,,,Demographics/Work/Employers/Rimac Seguros
6004165373024,AAA Teen Driving,,1960,interests,,,Interests/Additional interests/AAA Teen Driving
67253243887,Biebs,,315992,work_employers,,,Demographics/Work/Employers/Biebs
139966716084832,Escola Secundária Dr. João de Araújo Correia (ESJAC),,9644,education_schools,,,Demographics/Education/Schools/Universities/Escola Secundária Dr. João de Araújo Correia (ESJAC)
6003432713970,Ketchup,,6923810,interests,,,Interests/Additional interests/Ketchup
110681612293052,GBHS,,18437,education_schools,,,Demographics/Education/Schools/Universities/GBHS
6003252601601,MGS,,19630,interests,,,Interests/Additional interests/MGS
6003432408954,Asylum.,,278520,interests,,,Interests/Additional interests/Asylum.
6003349644005,Catalonia,,26380170,interests,,,Interests/Additional interests/Catalonia
6258728420,BBVA,,37899,work_employers,,,Demographics/Work/Employers/BBVA
6006289262025,Economy/compact,"People in households that are considering an entry, economy or compact vehicle purchase in the next 365 days.",31679800,behaviors,"Multi-sourced, US consumer household information from IHS Automotive (Polk) that draws from geographic, demographic, and area-level vehicle characteristics validated using actual vehicle registration data",DLX,Behaviours/Automotive/New vehicle buyers (Near market)/Style/Economy/compact
6003259137867,Rome,,37056320,interests,,,Interests/Additional interests/Rome
6003452966386,R-Ḥ-M,,144480,interests,,,Interests/Additional interests/R-Ḥ-M
6015068466099,Crucero,,5153720,interests,,,Interests/Additional interests/Crucero
6003236494726,Billie Jean King,,4048300,interests,,,Interests/Additional interests/Billie Jean King
6003251221661,Good (economics),,113346580,interests,,,Interests/Additional interests/Good (economics)
6003214489865,chf,,0,interests,,,Interests/Additional interests/chf
108619799171029,GCE Advanced Level,,23291,education_majors,,,Demographics/Education/Fields of Study/GCE Advanced Level
6003772063353,Life Unexpected,,212650,interests,,,Interests/Additional interests/Life Unexpected
112650835415484,B. Braun Melsungen (B.Braun Melsungen AG),,7251,work_employers,,,Demographics/Work/Employers/B. Braun Melsungen (B.Braun Melsungen AG)
6002867946622,All India Pre Medical Test,,1182230,interests,,,Interests/Additional interests/All India Pre Medical Test
138542596175528,BDSMDs,,5478,work_employers,,,Demographics/Work/Employers/BDSMDs
6003372789274,Bayer 04 Leverkusen,,7829120,interests,,,Interests/Additional interests/Bayer 04 Leverkusen
110895915605785,Airplane (Fixed-wing aircraft),,2191,work_employers,,,Demographics/Work/Employers/Airplane (Fixed-wing aircraft)
6003379219805,RC Toulonnais,,890370,interests,,,Interests/Additional interests/RC Toulonnais
6003059867356,Falstaff,,388420,interests,,,Interests/Additional interests/Falstaff
6003364711451,aslan,,1884170,interests,,,Interests/Additional interests/aslan
6002981591923,Cadillac ATS,,842840,interests,,,Interests/Additional interests/Cadillac ATS
6003081004615,From Here to Eternity,,50920,interests,,,Interests/Additional interests/From Here to Eternity
6006289290825,"$20,000 - $30,000",People in households that are likely to spend $20K to $30K on their next vehicle purchase.,26969500,behaviors,"Multi-sourced, US consumer household information from IHS Automotive (Polk) that draws from geographic, demographic, and area-level vehicle characteristics validated using actual vehicle registration data",DLX,"Behaviours/Automotive/Owners/Vehicle price/$20,000 - $30,000"
6003392228954,Computer keyboard,,65257920,interests,,,Interests/Additional interests/Computer keyboard
107197519315648,Alliance Française,,24013,education_schools,,,Demographics/Education/Schools/Universities/Alliance Française
6006777722200,Rodolfo Vieira (BJJ),,104580,interests,,,Interests/Additional interests/Rodolfo Vieira (BJJ)
263870783641395,Ink and Paint Club,,61323,work_employers,,,Demographics/Work/Employers/Ink and Paint Club
6003584168107,Al-Baqara,,1314610,interests,,,Interests/Additional interests/Al-Baqara
58153618123,Aerosmith,,4115,work_employers,,,Demographics/Work/Employers/Aerosmith
6012903167183,"Life, Physical, and Social Science","Includes Professor, Technician, Chemist, Psychologist, Consultant, Policy Officer, Scientist, Researcher, Radiographer, Therapist, Geologist etc.",19800485,industries,,,"Demographics/Work/Industries/Life, Physical, and Social Science"
6003198180282,XV,,46520,interests,,,Interests/Additional interests/XV
6003328556109,Around The World,,2866100,interests,,,Interests/Additional interests/Around The World
185080998200833,Anadolu University,,3505942,education_schools,,,Demographics/Education/Schools/Universities/Anadolu University
6003481391264,Display advertising,,6118953,interests,,,Interests/Business and industry/Online/Display advertising
6004024943789,Báb,,940550,interests,,,Interests/Additional interests/Báb
6002985247923,Idp,,8450,interests,,,Interests/Additional interests/Idp
6003202640612,Dugong,,431070,interests,,,Interests/Additional interests/Dugong
145428355474573,BQT,,2851,work_positions,,,Demographics/Work/Job Titles/BQT
6003780439852,The AXIS,,3009020,interests,,,Interests/Additional interests/The AXIS
6003220114447,Empresas Públicas de Medellín,,395600,interests,,,Interests/Additional interests/Empresas Públicas de Medellín
6003382115337,Pará,,151209700,interests,,,Interests/Additional interests/Pará
6003149709134,American Postal Workers Union,,28820,interests,,,Interests/Additional interests/American Postal Workers Union
857772134313198,GoodLife BCA,,369030,interests,,,Interests/Additional interests/GoodLife BCA
6003313577363,Radish,,1676310,interests,,,Interests/Additional interests/Radish
6003509879264,Affection,,21284940,interests,,,Interests/Additional interests/Affection
6009455445783,Abu Dhabi Company for Onshore Oil Operations,,94050,interests,,,Interests/Additional interests/Abu Dhabi Company for Onshore Oil Operations
6003289489543,Black box,,4168690,interests,,,Interests/Additional interests/Black box
6003483783489,Canon Inc.,,18699390,interests,,,Interests/Additional interests/Canon Inc.
26435256798,Avicii,,4993,work_employers,,,Demographics/Work/Employers/Avicii
6003166432534,Aker Brygge,,99130,interests,,,Interests/Additional interests/Aker Brygge
6003268171536,RCD Espanyol,,20519890,interests,,,Interests/Additional interests/RCD Espanyol
6003510959025,Fundéu BBVA,,64280,interests,,,Interests/Additional interests/Fundéu BBVA
6004139961106,Auerbach (Vogtland),,122760,interests,,,Interests/Additional interests/Auerbach (Vogtland)
6003284930541,RFD-TV Network,,3170,interests,,,Interests/Additional interests/RFD-TV Network
6003241863767,Holy Land,,9535030,interests,,,Interests/Additional interests/Holy Land
6003505757395,Urban Dictionary,,3500010,interests,,,Interests/Additional interests/Urban Dictionary
6003536862198,OLW,,64780,interests,,,Interests/Additional interests/OLW
6003107679532,bkf,,22740,interests,,,Interests/Additional interests/bkf
6003304747460,Esher College,,3030,interests,,,Interests/Additional interests/Esher College
6003408156877,The Rainmaker (1997 film),,50410,interests,,,Interests/Additional interests/The Rainmaker (1997 film)
6007558031629,Aadi (Telugu actor),,1110210,interests,,,Interests/Additional interests/Aadi (Telugu actor)
6003402685947,Aosta Valley,,576500,interests,,,Interests/Additional interests/Aosta Valley
6003024464092,Go the Fuck to Sleep,,3000,interests,,,Interests/Additional interests/Go the Fuck to Sleep
108143215880463,Physical Geography,,15247,education_majors,,,Demographics/Education/Fields of Study/Physical Geography
118883634811868,BBC Earth,,6109,work_employers,,,Demographics/Work/Employers/BBC Earth
6003066962670,Latter Day Saint movement,,5712160,interests,,,Interests/Additional interests/Latter Day Saint movement
6003573283421,Exxxotica,,73110,interests,,,Interests/Additional interests/Exxxotica
348593577534,Cacau Show,,20244,work_employers,,,Demographics/Work/Employers/Cacau Show
108453532518387,"AVC College, Mannampandal",,7023,education_schools,,,"Demographics/Education/Schools/Universities/AVC College, Mannampandal"
500496856778121,Adrian Sina,,518090,interests,,,Interests/Additional interests/Adrian Sina
103139289725829,Artillery observer (Vorgeschobener Beobachter),,2262,work_positions,,,Demographics/Work/Job Titles/Artillery observer (Vorgeschobener Beobachter)
6004400852150,Huma Qureshi (actress),,3781180,interests,,,Interests/Additional interests/Huma Qureshi (actress)
114893558524830,Rientjes MAVO,,5147,education_schools,,,Demographics/Education/Schools/Universities/Rientjes MAVO
104041862964626,"RBS Citizens, N.A.",,2367,work_employers,,,"Demographics/Work/Employers/RBS Citizens, N.A."
6003108539990,Arlen Ness,,110690,interests,,,Interests/Additional interests/Arlen Ness
6003907305964,The Vampire Diaries: Get Sucked In,,724230,interests,,,Interests/Additional interests/The Vampire Diaries: Get Sucked In
6004205556666,Salário digno aos PROFESSORES do Brasil,,55710,interests,,,Interests/Additional interests/Salário digno aos PROFESSORES do Brasil
6014345408951,Amway Home Europe,,147540,interests,,,Interests/Additional interests/Amway Home Europe
108238935863965,Bus Boy,,124346,work_positions,,,Demographics/Work/Job Titles/Bus Boy
1521262784764811,Favip,,21574,education_schools,,,Demographics/Education/Schools/Universities/Favip
6003116046058,Hare,,3725820,interests,,,Interests/Additional interests/Hare
6003261031309,Cloud computing,,202706450,interests,,,Interests/Additional interests/Cloud computing
6003351305132,Detén el abuso!,,5104390,interests,,,Interests/Additional interests/Detén el abuso!
6006371348332,Highly likely investors,People who are highly likely to be investors,18425500,behaviors,"Modeled based on investment interests, and a variety of additional demographic data and census median data, provided by Acxiom",Acxiom,Behaviours/Financial/Investments/Highly likely investors
103141746392428,Amway,,74729,work_employers,,,Demographics/Work/Employers/Amway
6003146425952,Carmen,,1180760,interests,,,Interests/Additional interests/Carmen
6018340619753,Aba Harley-Davidson,,133750,interests,,,Interests/Additional interests/Aba Harley-Davidson
429070647132000,Medical examiner,,3108,work_positions,,,Demographics/Work/Job Titles/Medical examiner
1086152901429443,大紀元 epochtimes.com,,291650,interests,,,Interests/Additional interests/大紀元 epochtimes.com
102770506475249,Stitch Fix,,2917,work_employers,,,Demographics/Work/Employers/Stitch Fix
1643003689288021,Hala Akhbar - هلا أخبار,,565470,interests,,,Interests/Additional interests/Hala Akhbar - هلا أخبار
112313475446774,Aluno,,132115,work_positions,,,Demographics/Work/Job Titles/Aluno
184914781550008,AEK FC / ΠΑΕ ΑΕΚ,,2527,work_employers,,,Demographics/Work/Employers/AEK FC / ΠΑΕ ΑΕΚ
6015240424121,Worry Ends when Faith begins,,3049750,interests,,,Interests/Additional interests/Worry Ends when Faith begins
6003454111544,Sonic X,,312330,interests,,,Interests/Additional interests/Sonic X
6011385327545,Escuela Superior Internacional ESI,,10,interests,,,Interests/Additional interests/Escuela Superior Internacional ESI
6006066695825,Salty snacks,People in households that are heavy buyers of salty snacks.,50965800,behaviors,Loyalty card and transaction-level household purchase data with multi-channel coverage across all product categories.,DLX,Behaviours/Purchase behavior/Food and drink/Sweets and snacks/Salty snacks
260554135928,SANTEROS EN VENEZUELA,,2025,work_employers,,,Demographics/Work/Employers/SANTEROS EN VENEZUELA
6014766192269,ESH Paris Hotelschool,,10230,interests,,,Interests/Additional interests/ESH Paris Hotelschool
6003324965980,Troll Ajith :-D,,1241510,interests,,,Interests/Additional interests/Troll Ajith :-D
6003455518931,Toyota Camry (XV30),,42750,interests,,,Interests/Additional interests/Toyota Camry (XV30)
6003088297582,FFA,,42180,interests,,,Interests/Additional interests/FFA
13,Some high school,,35535924,education_statuses,,,Demographics/Education/Education Level/Some high school
6003154608433,Hull City A.F.C.,,21639050,interests,,,Interests/Additional interests/Hull City A.F.C.
6008889506625,Beer,People who are heavy buyers of beer.,44056800,behaviors,Loyalty card and transaction-level household purchase data with multi-channel coverage across all product categories.,DLX,Behaviours/Purchase behavior/Food and drink/Alcoholic beverages/Beer
6003345257159,"Maka - עבודה בחו""ל",,16060,interests,,,"Interests/Additional interests/Maka - עבודה בחו""ל"
6003669508862,Yves Rocher Italia,,259100,interests,,,Interests/Additional interests/Yves Rocher Italia
6003101949040,Rigveda,,647070,interests,,,Interests/Additional interests/Rigveda
6003209938872,Power (social and political),,99082610,interests,,,Interests/Additional interests/Power (social and political)
6003652635346,Benny Begin,,1770,interests,,,Interests/Additional interests/Benny Begin
6003392665725,Des racines et des ailes,,263050,interests,,,Interests/Additional interests/Des racines et des ailes
6002998325582,Bachelor party,,3327250,interests,,,Interests/Additional interests/Bachelor party
6003347875759,Qur,,4180330,interests,,,Interests/Additional interests/Qur
112184688796827,Advocate,,236116,work_positions,,,Demographics/Work/Job Titles/Advocate
6017738032625,Frozen pasta,Consumers in households that are likely buyers of frozen pasta based on their actual past purchasing behavior.,14796300,behaviors,Loyalty card and transaction-level household purchase data with multi-channel coverage across all product categories.,DLX,Behaviours/Purchase behavior/Food and drink/Frozen food/Frozen pasta
6003105949629,Balık Avcılığı,,4469,interests,,,Interests/Additional interests/Balık Avcılığı
6003093260132,Ryū Murakami,,41890,interests,,,Interests/Additional interests/Ryū Murakami
6003333142832,Japan Self-Defense Forces,,439050,interests,,,Interests/Additional interests/Japan Self-Defense Forces
6004044710589,Old Royal Naval College,,17300,interests,,,Interests/Additional interests/Old Royal Naval College
6014440739825,Small/Mid-size SUV,People in households that are likely to buy a vehicle in the next 90 days.,29925700,behaviors,"Multi-sourced, US consumer household information from IHS Automotive (Polk) that draws from geographic, demographic, and area-level vehicle characteristics validated using actual vehicle registration data",DLX,Behaviours/Automotive/New vehicle shoppers (Max in market)/Style/Small/Mid-size SUV
139108489490377,T.J.S. Engineering College,,3247,education_schools,,,Demographics/Education/Schools/Universities/T.J.S. Engineering College
6010351990144,Revel Presents: Beyoncé Live,,14987280,interests,,,Interests/Additional interests/Revel Presents: Beyoncé Live
6005045985121,YCF,,85510,interests,,,Interests/Additional interests/YCF
6003397143343,Prainha RJ,,3700,interests,,,Interests/Additional interests/Prainha RJ
6003349728405,Nicolas Winding Refn,,153510,interests,,,Interests/Additional interests/Nicolas Winding Refn
6013348518217,Caju,,3859640,interests,,,Interests/Additional interests/Caju
6003052417445,David Cameron,,1999190,interests,,,Interests/Additional interests/David Cameron
6003364535621,ادب بكل اللغات,,709750,interests,,,Interests/Additional interests/ادب بكل اللغات
6003374216981,Eva Mendes,,5072110,interests,,,Interests/Additional interests/Eva Mendes
1564702593787455,English Teacher,,657361,work_positions,,,Demographics/Work/Job Titles/English Teacher
90639574294,ESEC,,6134,education_schools,,,Demographics/Education/Schools/Universities/ESEC
6003012484681,BMX bike,,1207160,interests,,,Interests/Additional interests/BMX bike
6003374839725,Chord (music),,7681420,interests,,,Interests/Additional interests/Chord (music)
6003195814698,Cart,,19903420,interests,,,Interests/Additional interests/Cart
6003373095977,Oak,,11260740,interests,,,Interests/Additional interests/Oak
6006406219142,Inkjet printing,,1597120,interests,,,Interests/Additional interests/Inkjet printing
6003148031126,Çaykur Rizespor,,1166110,interests,,,Interests/Additional interests/Çaykur Rizespor
216977158318429,B.J.B. Junior College,,9375,education_schools,,,Demographics/Education/Schools/Universities/B.J.B. Junior College
